eres,linewidth,imax,width,length,corrcoef
1.5838979673754878,0.10144721008371728,1.197479712659221e-14,29.22,102.37,0.999453500623979
1.7369974373468886,0.10834519220342816,6.918580079259029e-15,29.63,87.6,0.9996350642130556
1.6586835632261117,0.11306475666127258,1.1818310175535633e-14,31.34,101.23,0.9994379449244981
1.4825938776215188,0.08831310355114234,1.1498385371056834e-14,26.0,104.54,0.9994731415600037
1.9494572264165533,0.16341092935905932,2.1475627185074302e-15,31.76,73.03,0.9977912665807684
1.595681833373411,0.11005001564321897,1.398927332684671e-14,31.11,107.15,0.9993492740145804
1.7201677175719055,0.10761164006356898,7.380844885793398e-15,29.13,89.23,0.999623618154605
1.7174957799374249,0.10145886230179636,6.1354185497280434e-15,27.73,85.12,0.9996989062158326
1.548900072831208,0.09927392259270873,1.2805694018033955e-14,28.91,105.46,0.9994152083800655
1.6163579526122276,0.10251409030419156,1.087042662662148e-14,29.4,99.0,0.9995025482080389
1.7082809992887353,0.11332035154235744,9.49424636468396e-15,31.47,94.68,0.9995283468326447
1.6922956201135795,0.10845342647345492,9.044601985901442e-15,30.07,93.74,0.9995763619259703
1.7771058682610872,0.11586346931225978,6.599568476588296e-15,30.81,86.95,0.9995758679959817
1.8494209723824198,0.11871663642322941,2.7948008163698426e-15,28.09,73.42,0.9994394567154357
1.7822556247504582,0.12140508813553735,7.61484582656225e-15,32.74,89.77,0.9994906087482545
1.5526949024872194,0.1008100986261142,1.3082124954859827e-14,28.78,106.17,0.9994007792234538
1.783750113047492,0.10661084897606656,4.442426600488248e-15,27.97,79.15,0.9996935723917271
1.6214348598492703,0.10724070796351011,1.2044288453247229e-14,30.88,101.55,0.9994422968488631
1.6321208975102566,0.10954684576363373,1.2158196028786508e-14,31.0,102.02,0.9994316849663617
1.5268702871035529,0.09856456153980635,1.3459312086674695e-14,28.64,107.33,0.9993868009464689
1.7191653766769994,0.10258928032498114,6.3467841723996204e-15,27.96,85.81,0.9996899880108154
1.8160423022314336,0.10200526791411034,2.13950893521245e-15,24.29,68.46,0.9997457549692396
1.8355704774318125,0.12488438426881301,5.381106943581979e-15,31.98,83.9,0.9993806043703056
1.5829566574863378,0.1000782083167976,1.1612873909581565e-14,28.96,101.78,0.9994692485490796
1.6327922924464497,0.09227983856594077,7.130335693080915e-15,26.0,88.99,0.9996645473860907
1.6566243219425718,0.1130125565011322,1.192987256554624e-14,31.53,101.52,0.9994397077575384
1.7128356868317336,0.09330483429138321,4.287181396573112e-15,24.82,78.56,0.9997733397379255
1.583780596471186,0.10119968520486336,1.1924931362169806e-14,29.39,102.12,0.9994540497334032
1.7039653254867884,0.10294435769420274,7.0615566145352695e-15,28.19,88.13,0.9996540578889906
1.600406767437222,0.11097775352548002,1.402184274545303e-14,31.31,106.95,0.9993363954612504
1.6430214565283223,0.1033360846363048,9.896710410303396e-15,29.09,96.36,0.9995452431581117
1.6577360295244434,0.1067158957201076,1.0162840652772605e-14,29.75,97.06,0.9995310556707756
1.7338797417846707,0.10545291627617177,6.371421641086944e-15,28.74,85.59,0.9996673357934438
1.7668412947345125,0.11679976852131,7.34177671730934e-15,31.37,88.88,0.9995536843669365
1.5781642525152937,0.09422001651801558,9.910794063649327e-15,27.0,97.76,0.9995403896854828
1.672862062575629,0.10877880929420453,1.0042833099504955e-14,30.45,96.63,0.9995421744723112
1.7584853048813003,0.10693317586115114,5.542423637237471e-15,28.6,83.08,0.9996749800642813
1.7430703630763988,0.1074178640146267,6.3750158695908525e-15,28.76,86.07,0.9996603967137782
1.7370297509446404,0.10865901890408992,6.905129237120539e-15,29.3,87.68,0.9996386633808835
1.6658352703268755,0.11219393839220689,1.123622137863932e-14,31.21,99.72,0.9994619377574211
1.5984908638530186,0.09684084880319431,9.930707299014158e-15,27.9,96.86,0.9995460128595318
1.7127570387011273,0.10218752006890769,6.4983175198251726e-15,28.11,86.22,0.9996768501077379
1.6698591102257052,0.10554793670445235,9.324408697116696e-15,29.78,94.41,0.9995715893134322
1.740596030777681,0.11763326121932839,8.953302851866028e-15,32.46,93.17,0.999507978292007
1.7248549788761978,0.09243215751512265,3.629416597846382e-15,24.33,75.44,0.9997881973965567
1.7987431260352242,0.11344581720148918,5.0308373989736785e-15,29.44,81.91,0.9996197213320115
1.5828332160300416,0.10676975320369081,1.3630855240356942e-14,30.41,106.55,0.9993758526934566
1.713259579250098,0.10160052313748141,6.336742235637545e-15,27.73,85.85,0.9996940391419994
1.667528570392772,0.09708705731801208,7.090120340924209e-15,26.9,88.49,0.9996777270462313
1.782147299956443,0.11385696060181405,5.966734613889185e-15,30.23,84.96,0.9996072450224013
1.7360547971390907,0.10303909410590713,5.6007818124667325e-15,27.7,83.59,0.9996807305256596
1.695957612866494,0.10950769977014797,9.128755216860327e-15,30.33,94.05,0.9995664386763419
1.7836607329155585,0.10904711980948115,4.871387078406833e-15,28.91,81.02,0.9996648112996412
1.7308233224864022,0.11621191697604545,9.098593894200321e-15,31.57,93.98,0.9995278825407449
1.6417112724351666,0.10969706759923491,1.1743406090774379e-14,30.9,101.12,0.9994526522119183
1.7204168422516337,0.10767572706306043,7.517061199702162e-15,29.62,89.46,0.9996218218183175
1.6423112483514437,0.09876291129064166,8.595456684182438e-15,27.41,93.25,0.999604434405837
1.569005970696542,0.10049731621006654,1.2329802397033784e-14,29.04,103.83,0.9994349490150122
1.713438959928439,0.1025104812708164,6.480427460202172e-15,28.08,86.24,0.9996702763074394
1.7410462538583193,0.10662728310678282,6.1542964686525606e-15,28.96,85.27,0.9996623998990071
1.688216982498651,0.09974180220621821,6.839129574891104e-15,27.3,87.69,0.999659319871195
1.7354832704867467,0.11252240658946382,7.854914340893478e-15,30.51,90.71,0.9995706429640726
1.6867792533555164,0.10641282350216738,8.760630852546514e-15,29.8,92.81,0.9995909736370582
1.8837312776182438,0.13861332640503618,4.0731342546272285e-15,32.46,80.36,0.9988510332421433
1.8977846865711903,0.13722108505520492,2.6053795097221204e-15,30.9,93.63,0.9987383619643242
1.7983436654923928,0.11347886177179352,5.049444925448212e-15,29.43,81.96,0.9996202756389432
1.7654216152797655,0.1184091937063791,7.810673821138497e-15,32.0,90.43,0.9995315230833258
1.5889175944087615,0.09480520673860858,9.702443937936055e-15,27.64,96.43,0.9995597894614052
1.6950620972186958,0.09941113492065523,6.510365624776042e-15,27.23,86.35,0.9996867673407359
1.7786854095767086,0.10604788391791564,4.157593387338885e-15,27.7,78.09,0.9996524082883251
1.8084285620950062,0.12099776506341083,6.177591053127256e-15,31.71,85.83,0.9995103965722918
1.7575184486557034,0.10357813157561929,4.7289094427978615e-15,27.69,80.06,0.9996872463434917
1.655374841560617,0.10009778980623023,8.361495238494162e-15,28.04,92.38,0.999596259803485
1.7878776644471523,0.12183270321927028,7.45233618079106e-15,32.8,89.35,0.9994885295772934
1.6195010032690516,0.10625838473957273,1.1790381368500418e-14,29.99,101.52,0.999457893030737
1.7194690989279215,0.11450955806777699,9.212213663248649e-15,31.52,94.03,0.9995290385371854
1.6612676257631178,0.09665183495990723,7.227506992343157e-15,27.1,88.69,0.9996620241664999
1.6932915011293117,0.10336963950962041,7.658827878693004e-15,28.74,89.6,0.9996321743329377
1.6617188213745102,0.10471678110485816,9.409986811213033e-15,29.13,95.12,0.9995617368795119
1.645726927653024,0.10306145453012362,9.694582874439636e-15,28.82,96.05,0.9995574329463264
1.8301593429022531,0.12746779078438267,6.13171676493238e-15,33.05,86.3,0.9993544189368601
1.8071641268175784,0.10431122279794036,1.839992874542938e-15,23.77,67.02,0.9995824410729232
1.5341581365213481,0.1052960211868634,1.5389269208153846e-14,30.62,111.25,0.9992946089251709
1.7560284622519997,0.1096736187502752,6.323419692239596e-15,29.36,85.89,0.9996440302774945
1.6909180212422978,0.10338723055748243,7.742417251323236e-15,28.67,90.0,0.999631217761332
1.7350727809133974,0.09759033031068098,4.378487529760967e-15,25.73,79.03,0.9997512909837913
1.5897758379485847,0.10229443754665782,1.1982027126701914e-14,29.43,102.26,0.9994485145787227
1.6977983417834468,0.10662607768299097,8.304074933890829e-15,29.6,91.76,0.9996054657608053
1.7212146200829421,0.1075753329145892,7.447675534084243e-15,29.52,89.1,0.9996205241251228
1.5566116160561434,0.09699929204929382,1.1726563381477342e-14,28.19,102.6,0.9994664187994564
1.7650284692184646,0.11187741815229361,6.360068914501015e-15,29.86,86.18,0.9996273110990307
1.6982941967575627,0.10677067519703248,8.301131641203041e-15,29.52,91.73,0.9996015644447298
1.7438487279548844,0.10924681782301171,6.79835176075212e-15,29.6,87.14,0.9996298394940634
1.6214516266891847,0.10747177776616733,1.206774583021297e-14,30.48,101.95,0.9994414006726708
1.660337436470738,0.09940894057385137,8.053904970134643e-15,27.95,91.12,0.9996258882521742
1.661459260178919,0.10223805355247198,8.761250121155988e-15,28.95,93.15,0.9995942284982757
1.7153089672145556,0.10725786209251958,7.659646787117754e-15,29.37,89.9,0.9996245428327133
1.668798955618007,0.10193014598777306,8.37367920022081e-15,28.42,92.19,0.9996149093077009
1.6593946389859426,0.10767207246996759,1.036745483700283e-14,30.21,97.39,0.9995220937416189
1.82410630857501,0.11851949483580153,4.781344327903291e-15,30.85,81.25,0.9995051529549426
1.8733074358094357,0.13226021484106246,3.4668377630446333e-15,30.98,77.72,0.9992053073329744
1.584030395343339,0.10284712806219626,1.2373631246905554e-14,29.32,103.68,0.9994302393101219
1.8240127498159957,0.1253248450975363,6.242828980825242e-15,32.63,86.3,0.9994325517726889
1.5099390145654026,0.10231976542567434,1.5431185682270627e-14,29.7,112.27,0.9993014447316335
1.6982210173145444,0.10574802989964986,8.030718737072277e-15,29.57,90.62,0.9996079100077992
1.6500631469797995,0.10079945868895653,8.878212098377844e-15,28.4,93.45,0.99959490673581
1.7555246044284294,0.1127448974083504,6.993983588601036e-15,30.55,87.8,0.9995959915659427
1.744572741400657,0.0978735955877056,4.063541884124737e-15,25.72,77.66,0.9997530833969319
1.7075119761211135,0.10750693684586388,8.089825471277813e-15,29.72,90.89,0.9996100869461583
1.571682734062238,0.09939318216942272,1.1850905515720905e-14,28.56,102.68,0.9994559181751699
1.6221404943077833,0.1009695641172719,1.0173895204015928e-14,29.04,97.29,0.999539134006631
1.6987425308726085,0.10481154523298424,7.774278400102957e-15,29.17,90.05,0.9996287592667316
1.7662327493003733,0.1077938931323955,5.4150672945370415e-15,28.49,82.9,0.9996741337551873
1.71634767911779,0.0935384272336347,4.195177449081809e-15,24.68,78.25,0.9997726951700702
1.717725541319341,0.10748893985086527,7.476719429112496e-15,29.27,89.4,0.9996177899255826
1.6361049809685408,0.1075887855694294,1.1417742531967046e-14,30.3,100.49,0.9994695532669806
1.8128230150568438,0.12206853053419031,6.1773646800745724e-15,32.03,86.0,0.9994627974491537
1.7363371644536068,0.1085446057794415,6.9021994781435225e-15,29.15,87.79,0.9996435186692174
1.5594461444078955,0.09729168145118988,1.1685231632731581e-14,28.08,102.59,0.9994668820062889
1.7511833783762278,0.11284954032251997,7.111341747194653e-15,30.43,88.53,0.9995751424542658
1.6453956750688603,0.11617911106994681,1.3312353626249253e-14,32.38,104.83,0.9993563741290429
1.6782468936385602,0.1006270660232996,7.62337139528933e-15,28.23,89.64,0.9996473298649615
1.5677463691367224,0.09781786277527797,1.1527456521794849e-14,28.39,101.56,0.9994733566377709
1.7320170430441222,0.09898989544494442,4.9064565055391165e-15,26.59,80.76,0.9997341886563688
1.5927314707845222,0.1087219713867074,1.3721849810776566e-14,30.61,106.65,0.9993618837316062
1.7722586808074585,0.1140799183770798,6.362442372667925e-15,30.25,86.29,0.9996068047090003
1.679593134685018,0.11069591250582339,1.0216363182577147e-14,30.81,96.92,0.999519967286113
1.6777691771817163,0.11533234608435686,1.153351531069606e-14,32.47,99.87,0.9994387235481457
1.7105439604868817,0.09260796160258557,4.1948409030378055e-15,24.92,77.76,0.9997711477219731
1.5836121548057176,0.09905108623122666,1.1225893410335647e-14,28.39,100.86,0.9994833133221604
1.784188645832326,0.10980413255922834,5.0202371598099045e-15,28.99,81.58,0.9996561712196613
1.7342747679392807,0.11302820780754813,8.087895973599453e-15,30.91,91.29,0.9995659720190192
1.7999144843021075,0.1126285092416234,4.810485837908294e-15,28.98,80.98,0.9996371597340277
1.6023379836111051,0.10157263034101428,1.1218575534335505e-14,29.29,100.06,0.9994889785708336
1.6836849040480648,0.1154340731262975,1.125856502621469e-14,32.19,99.32,0.9994528928444932
1.6813311249858263,0.10872165774260154,9.607167143732215e-15,30.37,95.14,0.999545222303255
1.464324188100253,0.0929592314906773,1.3904575867415416e-14,27.16,111.2,0.9993886925146002
1.6777797445787306,0.10827935494404636,9.68022708144332e-15,30.25,95.45,0.9995498996819193
1.7407654350227557,0.10576667300040764,6.112768418220415e-15,28.82,85.01,0.9996721561124775
1.6692928875162405,0.10183950184241562,8.324527904680937e-15,28.36,92.02,0.9996187588770089
1.7386037456825014,0.10191028319279793,5.267890944379347e-15,27.21,82.08,0.9997155774719915
1.5217624913216783,0.09775510003741154,1.3393866339445975e-14,28.46,107.32,0.9993914867410886
1.5686728178457925,0.11126096804506762,1.5617389208390754e-14,31.6,111.37,0.9992607276966948
1.7962786697386117,0.10747910960949204,3.995058180684843e-15,27.8,77.69,0.9996775437200143
1.8044277971755942,0.12602920735323667,7.382590286140848e-15,33.41,89.67,0.9994223573416626
1.8583255018028297,0.13175863520818723,4.325321642537405e-15,32.0,90.94,0.9991573389132127
1.6543305929848828,0.10011709679918855,8.440710841255997e-15,28.01,92.58,0.9996020225719505
1.536624380645258,0.09155494065096126,1.0642393344297677e-14,26.29,100.78,0.9995031728016277
1.7164340175382515,0.10786646578131874,7.732869376095227e-15,29.83,90.16,0.999613786308838
1.6650536719242912,0.1037843529730077,9.017003812380743e-15,28.72,94.14,0.9995871122415583
1.5618633952666028,0.10529533054275104,1.4103583980248764e-14,30.01,108.25,0.9993445540685487
1.6743100159239181,0.10427160228007097,8.725257742118274e-15,29.35,92.88,0.9995963266781279
1.7303769287421797,0.10158834576393286,5.509992726049154e-15,27.47,82.99,0.999701435332397
1.6907662504253012,0.11251539595485927,1.0141988408273352e-14,31.41,96.39,0.9995078122558527
1.7773821381841617,0.1145091476260954,6.288001514416436e-15,30.42,85.81,0.9995970804108122
1.5234125129734337,0.09761325666645777,1.3271336149091328e-14,28.36,107.02,0.9993960202112823
1.84843523243923,0.13475704754469917,5.585545010298413e-15,33.55,85.5,0.9990819607971915
1.7083235123646157,0.10720080606278132,7.950183465033397e-15,29.86,90.41,0.9996132085326057
1.7406256309229655,0.11134980548666723,7.416747294306056e-15,30.27,89.1,0.9996091137001543
1.8035023612231376,0.11318964024447306,4.815778637207445e-15,29.4,81.01,0.9996185077597642
1.7757627749046478,0.11842399578312593,7.385556736426677e-15,32.09,89.14,0.9995336935661644
1.7586589754139001,0.11143112071260775,6.647707388273069e-15,30.06,86.97,0.9996282569611197
1.6632677135608467,0.11265916413715979,1.150995789490507e-14,31.58,100.05,0.9994560085073236
1.6398470304121204,0.1042677253215261,1.0310916656688045e-14,29.34,97.66,0.999525743719205
1.7166960386035035,0.1116429520323985,8.678639940046268e-15,30.96,92.57,0.9995649493993176
1.7097354454698181,0.1101112746764877,8.532133029150424e-15,30.33,92.43,0.9995667294563628
1.4830591506399489,0.08863564812835108,1.1595132514679846e-14,26.0,104.94,0.9994686719606539
1.6541067507785248,0.10010751756217474,8.444693841986412e-15,28.01,92.59,0.9996028956820989
1.8158185073074316,0.11830838035490593,5.215573661984034e-15,30.94,82.61,0.9995356817260724
1.6743223363017201,0.10434006448412454,8.763574737109062e-15,29.46,92.87,0.9995837332013556
1.8109510730389984,0.1104873715229518,3.953931233288415e-15,28.5,77.59,0.9996338578484794
1.643834657091394,0.10317200471383983,9.807979273174295e-15,29.02,96.15,0.9995499935448406
1.7010990041640237,0.11457901837654587,1.0189982526432899e-14,31.95,96.73,0.9994963526574645
1.769365820007976,0.11804261316284557,7.607716829155213e-15,31.56,89.98,0.9995493676382794
1.659081903374408,0.10492870854332419,9.58720328671231e-15,29.11,95.71,0.9995607183611734
1.7647683618429584,0.11053610205777963,6.083435233386189e-15,29.57,85.02,0.9996335385127039
1.8951649017841266,0.137043549291969,2.585782429330506e-15,29.81,73.85,0.9985133073715873
1.4046767592983318,0.10085825227650047,1.908412326261993e-14,29.2,124.97,0.9992948646383397
1.701278599708184,0.10676274921896303,8.154720243296094e-15,29.47,91.28,0.9996030225230031
1.5239368096098467,0.09888343196955197,1.3682046291931053e-14,28.73,107.92,0.9993753597227435
1.641908962337746,0.10405558103867872,1.010853800114545e-14,29.04,97.24,0.9995352503893981
1.7126223329373969,0.10891682150676159,8.208301266092495e-15,30.1,91.26,0.9995980576877219
1.47522145146731,0.09603346362740701,1.4640558717910053e-14,28.02,112.26,0.9993570027786276
1.770471603675945,0.11243495032986914,6.2900701656693856e-15,30.15,85.75,0.9996200523716466
1.7402217107984097,0.10891188917974337,6.857036911349895e-15,29.47,87.43,0.9996329861582423
1.5375545896406584,0.10791946219940064,1.6027892643877545e-14,30.88,113.06,0.9992566250089243
1.8833774985955483,0.13048838128461446,2.6913938862933176e-15,29.79,73.77,0.9987289300082351
1.7607888033836425,0.11047555784672067,6.189485485925279e-15,29.53,85.38,0.9996279846225054
1.6303630148129125,0.10011061773472764,9.540458636013716e-15,28.42,95.45,0.9995651581499808
1.6030108664485285,0.10320429895358536,1.163504791562772e-14,29.22,101.53,0.9994651369691243
1.620041599439826,0.10209652248810282,1.060003646031237e-14,29.4,98.2,0.9995143406565188
1.5543781728824064,0.10560950660478814,1.451180247290231e-14,29.9,109.46,0.9993234690122352
1.66372046695122,0.10506149646381126,9.451624317459036e-15,29.4,95.08,0.9995668120452118
1.7605680211110681,0.1096753228647595,5.965553980568214e-15,29.01,85.07,0.9996606964589503
1.7914441700575052,0.11261414135672987,5.254406482800665e-15,29.67,82.35,0.9996214352941315
1.7504241172834452,0.11264769326962065,7.110911481320286e-15,30.25,88.49,0.9996030979234043
1.716762332679537,0.10585050099039382,7.195870447264804e-15,28.61,88.77,0.9996477168502018
1.6610003741136594,0.0918852678485619,5.882504585135902e-15,25.66,84.26,0.9997120115999557
1.73881633533083,0.12413169042918573,1.0495042650200796e-14,34.01,97.32,0.9993903758355939
1.883674035852433,0.13037042505127922,2.7133345470271787e-15,29.78,73.87,0.9988340877854088
1.7076328955627087,0.09003235271863069,3.704238145867152e-15,23.93,75.84,0.9997941479326259
1.5299195201230222,0.09656080840302754,1.2649558567005481e-14,27.96,105.67,0.9994205019283882
1.7045604281668205,0.10185067161814342,6.7678281972418414e-15,28.03,87.06,0.999670108380683
1.5974154913331982,0.10350223516054834,1.1998144056385531e-14,29.69,102.1,0.9994491343710381
1.706419377277102,0.10715365946741304,8.037501861989783e-15,29.86,90.72,0.9996106204658113
1.5807944069671704,0.1016576272627029,1.2184000648852765e-14,29.39,102.83,0.9994387401634919
1.7004634589187597,0.10193424414350444,6.985519669694512e-15,28.18,87.7,0.9996624966035865
1.911867764643625,0.1500270250416773,2.676594430991258e-15,31.47,75.31,0.9977061886252928
1.6981927358551467,0.1049546440297417,7.839082225118195e-15,29.17,90.23,0.999626976832637
1.7813554353848586,0.110872363842308,5.312650400000282e-15,29.1,82.56,0.9996450889489049
1.7186409856633365,0.1059299319025385,7.149793748833895e-15,29.17,88.13,0.9996429183130912
1.6191162676992312,0.10265785380600198,1.08205792729287e-14,29.65,98.61,0.999505311176291
1.8665153492646867,0.13378073589259945,4.725748221819299e-15,32.71,82.29,0.9990719268435434
1.7262910330187793,0.10353713826482089,6.2442593485926275e-15,28.31,85.27,0.9996803064063038
1.7109691582343847,0.10333753185659142,6.860674813361941e-15,28.36,87.28,0.9996647071231053
1.7692805266876412,0.11817827308891123,7.529325586680254e-15,31.46,89.9,0.9995457792940692
1.7987607750450894,0.1099269431129271,3.91154203390886e-15,27.73,77.73,0.9996251733182424
1.7293384310304265,0.11606300979007822,9.061576666528415e-15,31.67,93.88,0.9995114259069928
1.7641345261893708,0.11331880576109496,6.8049063773181035e-15,30.86,87.26,0.9995986175649904
1.580073387578245,0.09951287559397362,1.1520662786290437e-14,28.59,101.36,0.9994720213634036
1.6666602723249642,0.11071881373587365,1.08302168197724e-14,31.03,98.42,0.9994885363423269
1.6860709362299477,0.10223145483260877,7.686213951083934e-15,28.53,89.74,0.9996406755272293
1.677155154815804,0.10904334866535562,9.903717790171762e-15,30.92,95.7,0.9995259463704284
1.7001397628932162,0.10396006950338994,7.47411225040014e-15,28.87,89.33,0.9996320041946748
1.6800095316979016,0.10313686128170624,8.147335885912565e-15,29.02,91.29,0.9996090892918491
1.5228166438989685,0.0963544163579504,1.2888975088423571e-14,28.16,106.34,0.9994150002805134
1.4379329482062482,0.0908525355288171,1.4040810442450354e-14,26.72,112.56,0.9994058722863357
1.779222354026588,0.11194143453104315,5.629779491348544e-15,29.43,83.84,0.9996329575783568
1.7372382753027888,0.11747233661887091,9.089312141990556e-15,32.57,93.58,0.999501651906933
1.716014821296688,0.11807133082394056,1.0257920039302593e-14,32.46,96.91,0.9994706919202689
1.6253230566613313,0.10704718649110857,1.1769518195734244e-14,30.36,101.13,0.9994565493777703
1.7434373296343864,0.11496795850189907,8.050036141904882e-15,31.13,91.22,0.9995600479632019
1.6623436072061832,0.10810157594530223,1.0341910993236876e-14,30.45,97.13,0.9995131554316584
1.7408985971491975,0.11443587206861743,7.89556411875052e-15,30.6,90.92,0.9995603950372113
1.5010762532252802,0.09376151757276473,1.2840370234590984e-14,27.61,106.76,0.9994200558108222
1.6678501793276614,0.11057678914792225,1.0742252853361251e-14,31.03,98.2,0.9994937263877026
1.583734717137333,0.10100360221697094,1.1802427687967856e-14,28.63,102.46,0.9994608467668759
1.8002452228054753,0.11266458625661332,4.77351796107464e-15,28.92,80.85,0.9996359485731772
1.7327907257697646,0.11012945880626133,7.552274787486854e-15,29.86,89.62,0.9996168379277562
1.7407712106434077,0.11697609817837024,8.78379089397712e-15,31.95,93.03,0.9995314699597077
1.5722951484196868,0.10785808397309977,1.4439538491398025e-14,30.8,108.46,0.9993280394420818
1.6491913861184353,0.10141946293281355,9.098807223232125e-15,28.94,93.87,0.9995774324240164
1.7815598696592656,0.1174794350929469,6.825131010218985e-15,31.24,87.7,0.9995711944550861
1.7122218114056045,0.10974847278773862,8.331657100781446e-15,29.91,92.03,0.9995937305824264
1.7961766444966372,0.10752897736774192,4.009331681859601e-15,27.8,77.79,0.9996771278965039
1.618113503780955,0.10643133849253937,1.1896626277059822e-14,29.99,101.82,0.9994537190227926
1.7208530173634524,0.10576228164394581,6.999949502609611e-15,28.57,88.13,0.9996536091955682
1.5248391573080597,0.08751315958216582,9.689446130709091e-15,25.6,98.15,0.9995392394685472
1.781214087424592,0.11096551115576452,5.367426251244749e-15,29.5,82.64,0.9996326596120665
1.8224716603119138,0.11779566249557326,4.867336789340584e-15,30.28,81.48,0.9995470785090393
1.519500660616686,0.09800726863717413,1.356591009682858e-14,28.46,107.82,0.999384293900615
1.5236564670657535,0.09582862536437506,1.2645401829388825e-14,27.76,105.87,0.9994239662616151
1.6558235915668016,0.10310198478305203,9.26121451671208e-15,28.95,94.61,0.9995824089409657
1.5227593544978675,0.09413920130541333,1.2137230825015722e-14,27.7,104.14,0.9994449259828319
1.8677936869121585,0.1386085631516382,4.723253484000653e-15,33.28,82.9,0.9990494371593062
1.7884305949358172,0.12189096695458895,6.483536948069006e-15,31.65,87.4,0.9993199118101979
1.6916823611812604,0.10275162281594379,7.583239968255587e-15,28.83,89.24,0.9996344110860144
1.5712936079529902,0.10796693501755641,1.451989059186201e-14,30.83,108.7,0.9993256790960486
1.757127370901935,0.11658853114114569,7.843528417556248e-15,31.56,90.28,0.9995539263601124
1.6410007049702902,0.10412888209311479,1.0205707285250852e-14,29.22,97.4,0.9995302276180528
1.675323659730036,0.10406076353780486,8.681475510055159e-15,29.35,92.68,0.9996038643507129
1.7210053375755483,0.1119263835428353,8.551719858129516e-15,30.81,92.27,0.9995681845999995
1.6448411527392885,0.10986257471872198,1.1623295306782713e-14,30.69,100.82,0.9994562346755894
1.4260689721055855,0.09474640181744995,1.5988413117280154e-14,27.87,116.98,0.9993548313860807
1.6379372565690768,0.10434392782957921,1.0391277130269569e-14,29.22,97.98,0.9995257519912897
1.6197871145793534,0.09646907647204689,8.886023801461142e-15,27.1,94.12,0.999590727081594
1.8510418136539577,0.12604324569092043,4.658891443805352e-15,31.55,81.42,0.9993488586364011
1.6492555213528932,0.11122203952898292,1.1796989395712686e-14,31.28,100.95,0.9994421191372741
1.459172783563272,0.08586227902350049,1.1341142212780711e-14,25.3,104.84,0.9994830218151557
1.491130891699552,0.09562388493359414,1.3851570781719042e-14,27.67,109.94,0.9993778547117143
1.6027935232778994,0.10323397804462425,1.1649284957994615e-14,29.2,101.59,0.9994656354805641
1.6821744981109505,0.10434609623865983,8.401812265006665e-15,28.76,92.22,0.9996108725988161
1.7559279168993034,0.11701889829535658,6.643292697329417e-15,30.25,87.89,0.9995074462124635
1.8036604145424884,0.10321616272238494,1.9126072033119018e-15,23.77,67.57,0.9996174199821114
1.6554350730425809,0.09751479970926626,7.700176502963264e-15,27.28,90.14,0.9996399080301398
1.6302374679762994,0.09850117347706118,9.069682137517922e-15,27.93,94.54,0.9995842028229376
1.7416614527036887,0.10624857990068283,6.088200493427149e-15,28.94,85.01,0.999670794796674
1.6157979246703407,0.0951507036788297,8.675736586978186e-15,27.11,93.65,0.9995971553159462
1.7430898276860285,0.11494749665392166,7.968016443570856e-15,31.01,91.17,0.9995223255002551
1.5950307509813881,0.10018657136501702,1.1084288875175285e-14,28.67,99.99,0.9994936549832042
1.8376575834973596,0.11990830817129484,4.2947009709981275e-15,30.29,79.8,0.9995010605890973
1.9011919683793388,0.13839007267556366,2.909474386444667e-15,31.27,75.41,0.9988286868167616
1.7722308191560845,0.10482352020413592,4.183872542484478e-15,27.6,78.23,0.9996763956422366
1.6942374432910114,0.10194397859603968,7.028078804517707e-15,28.05,88.17,0.9996408964099069
1.6370481544011333,0.10425651112937555,1.0432864113018783e-14,29.39,97.96,0.9995213397925828
1.7528232437229028,0.11115874738229095,6.850492728772722e-15,29.86,87.57,0.99962811727423
1.7007323689912728,0.1066083155601209,7.9722776421259e-15,29.02,91.09,0.999602271882081
1.7184802451144,0.1118449630414832,8.655270724231384e-15,30.9,92.58,0.9995694220219201
1.5764806958230293,0.09864016910894066,1.1398352389753264e-14,28.35,101.19,0.9994779668607724
1.7113516168341332,0.1097736343413181,8.396619074849914e-15,29.99,92.13,0.9995837965055752
1.509945785448279,0.08335338036514577,8.700763736347497e-15,24.58,95.85,0.9995730838863695
1.720082046392584,0.104378731857106,6.587028382727544e-15,28.35,86.73,0.9996562669616654
1.8686513739915438,0.13312723054991532,4.774438667744768e-15,32.93,82.26,0.9991452669624966
1.816681902828631,0.115076037297175,4.147761410680031e-15,29.37,78.82,0.9995691095195384
1.826101281685835,0.12023384604333615,4.9302809514551935e-15,30.47,82.19,0.99952776013187
1.7034561327065545,0.10390092774441896,7.33263674643929e-15,28.53,88.99,0.9996450903445978
1.7986315407903462,0.1157588583442936,5.573775411319282e-15,30.53,83.44,0.9995838852353669
1.7502166118538844,0.11727070793085341,8.284085661752388e-15,31.47,91.93,0.9995363675897769
1.6780022952632538,0.09637891123753187,6.476715296511955e-15,26.73,86.35,0.9996938337428081
1.6821470412475839,0.10153486993044351,7.687966835442856e-15,28.32,89.86,0.9996466721578613
1.8390847629398253,0.12516226676480904,5.267223163042459e-15,32.17,83.22,0.9994076799001516
1.6303226790382435,0.10067543229479525,9.708772375115528e-15,28.5,96.26,0.999555493698641
1.8003899854973575,0.113485895330738,5.098005535833411e-15,29.7,81.96,0.9996169336553867
